,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"Cluster 5263Rv1151c, Rv1151c, NAD-dependent protein deacetylase of SIR2 family_1",,,,,,,,7.472950588484109,,,,6.311281670865345,,,1.04124559135604,,,,,-1.401356804692132,,,,,,,,8.522892999252765,,,,,,10.163839933613184,,,,,,,,,1.2741241822120655,,,,,,,,,6.495851901535561,5.920704134774363,,,,,,,,,,,,,,0.13336517066038622,,,,,,,0.0,,16.62881326238401,,,,,3.706275091651187,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.862410034931993,,,,,,5.510549387237857,,,,,,,,,,,,,,,,,8.678400629584166,,,,,11.99561955020969,,,,0.6642401046447124,,,,8.755558648461374,,,,,7.963292688170419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.619066856912484,,,,,-0.39535554109937454,,,,,12.803617893753199,,
"Cluster 4070Rv2151c, ftsQ, Cell division protein FtsQ_2",,,,,,8.000530998071374,,,0.0,,,,0.019501394696002317,4.67630746800852,,,,,,,,,,,,,,,2.2036573608641463,,2.008071479822666,10.149461452572623,,,,,,,,,,,,,,,8.407641442323985,,,,,,,,,2.526988164964024,,,,,,,4.787043318030989,,,,,,,,-1.169736649631368,,,,8.433822107631103,,,,,7.539504046577763,,,,,,,0.5919095067441595,,,,3.6589364579269965,,,,6.25040562326826,,,,,,4.25965672664652,,,,0.0,,0.0,1.9707406889278252,,,,,,,,,,,,,7.495670936039327,0.0,,,5.165582989856937,,,,,,,,,,,,,,,,,,,3.606871096229925,,,,,,,,,,3.7628224455398187,1.607219713159561,,,,,2.585471835340044,,,,,,,,1.806774311695975,,,,,,,4.464058904566298,,5.3044828380508156,,0.8020061628145809,,2.458527663384551,,,,,4.050192975252442,0.0,,,,,,,,,,,,,
"Cluster 521Rv1358, Rv1358, Cyclase homology domain / Predicted ATPase / Transcriptional regulator, LuxR family_5",,,,,,,-9.14384330840795,,,,,,-6.575207868082999,,-3.6081296550884145,,-9.660856145945365,,,-6.026596290936385,-5.541970702901312,,,,-1.6426123548230405,,,,-5.023830132151039,,,,,,,,,,,-10.308363517753756,,,,-3.4783437500270518,,-6.733141464759539,-2.2580164454005343,,,,,,,-1.970085875055689,,,,,,,,-0.20660368281845964,,,-4.703685681596621,,,,,,,,,,,,1.251935610568911,,-3.596023049043099,,,,,-7.905921323401257,-7.826958928907981,,,,,,,,,,-5.310007230878034,,,,,,,,,,-5.8489677638890525,,,,,,,,,,,,-1.4177498552751395,,,,,,,,,,,,,,,,,,,,-1.3833954391549865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.45448062317073,,,,,,-1.699163838352799,,-1.8636302511656124,,,
"Cluster 4911Rv2671, ribD, 2,5-diamino-6-ribosylamino-pyrimidinone 5-phosphate reductase (EC 1.1.1.302) homolog_2",,,,10.994572640191846,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.088754703427438,,,,,,,,10.368128541345309,7.109524535852182,13.391416914347737,,,,,,,,,,,,,,,,,,,,,,,,2.6170174677154723,,,,13.546440474389689,,,,,,,,,,,,,,,,,,,,,,,,,,9.218081399082465,,,,,,,,,,,,,13.533604442362888,,,,,,,-0.895780626644691,,,,5.226654261308606,,,6.526826742637262,,,,,,,,,0.8126895755896801,,,,,,,,,3.35178191289295,,,,,3.521667796295147,,,5.542981006066942,,,,,,,,,,,,,,1.034937467142132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster 6484Rv3315c, cdd, Cytidine deaminase (EC 3.5.4.5)_1",,,2.9132304929009,,,,,,0.08020425331964964,,,8.684615759465697,,3.2774555298461294,5.731492162542121,,,,,,,,,0.0,,,,,5.262010762608731,,,,,,,,,,,0.0,,,,,,,6.148168437233018,,,,,,,2.5881280575176104,,,,4.748082868010668,,,,,,,,,1.192710057805686,,2.320451373201316,,,,,,,,,,,,6.534562537690901,,,,,0.0,,,,,0.0,,3.046923995629279,,,,,2.074732945865833,,,6.3166976091759395,4.792682995905716,,,,,,,,,,,,,,,,,,0.0,,,,4.538795552537808,,,0.0,,,,,,,,2.9090581670461555,,,,,,,,,,,,,,0.0,2.7084485693044638,,2.9166697477238337,,,,,,,,,,,,,6.807302946048118,,,,,,1.7483047636340265,,,-1.0861848776922365,,,,,,,7.724718012684159,,0.7117355840070712,4.435362982227164,,,2.982608412621138,,,,,,7.434078099426676,,,,,,,
"Cluster 1404Rv3156, nuoL, NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)_3",,,,,,,,,,,,,,,,,,,,-18.53122574440851,,,,,,,,,,-9.688390153141984,,,-9.454854672635607,,,,,,,,,,,,0.0,,,,,5.226781855226998,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.015088283585694,2.3291285035038403,,,,0.487725048030351,,,,,,,,-9.394641974426612,,,,,,,-11.14779603151949,-2.1193136152717003,,,,,,,,,,,-1.8846330040284136,,,0.0,,,,,,,,,,,,,,,,,,-8.484031066562544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.759090553418029,,,,,,,,,,,,,-6.514576720695798,,,,2.900806477471539,,,,,,,,1.3822301815530709,,,,,,,
"Cluster 1404Rv3156, nuoL, NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)_1",,,,0.0,,,,,,,,,,,,,,,,-10.952976350808916,,,,,,,,,,-12.251316840809249,,,-15.419376184734448,,,,,,,,,,,,,,,,,,,,,,,-3.2069261706136274,,,,,,3.438909223274255,,,,,,,,,,,,,,,,,,,,,-9.621619793495851,,,,,,,,,2.420592640810474,,,,-6.030430548297832,,,,,,,-6.206819408630097,-10.606893173884774,,,2.280301059761427,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,-9.076842183769262,,,,,,,,,,,,,,,,,,-4.5059062106375,,,,,,,,,,,,,-9.745941377675859,,,,-1.4183930276293242,,,,,,,,,,,,,,,
"Cluster 3865Rv1244, lpqZ, Glycine betaine/L-proline transport substrate-binding protein ProX (TC 3.A.1.12.1)_3",,,,,,,,,,,,-4.795197065186364,,-3.9903052672748647,,,,,,,,,,0.0,-2.2497562974503342,-5.9432627907101505,,,,,,,,,,,,-3.5791015055321456,,,,,,,,,0.0,,-5.395727515052716,2.481107066597427,,-3.6113706713920717,,,0.0,,,,-0.8990815671309156,,7.7465424292466745,,,,-2.9998473480201966,,4.84800419543705,0.0,0.0,,,,,-8.737742703533929,1.1714344362502684,,,,,,,,,,,,,,,,,,,,,,,,,6.295743486476917,,,,,,,,,,,,,0.0,,,,,-0.2399620594945029,,,,,,,,,,,,,,-8.662852063638292,,,,,,,,5.54780720173647,,,,,,,,,-4.534722705132415,,7.871088856407892,,,,0.2983446272101147,,1.0294384789273197,3.0326684898883287,,,,,,,,1.3654008523295185,,,,,,,,,,,-1.1770814955139421,,,,,,,,,,,,-2.050697316376982,,,,2.459214956079661,,,,,,,
"Cluster 462Rv3447c, eccC4, FtsK/SpoIIIE family protein EccC4, component of Type VII secretion system ESX-4_7",,,,,,,,,,-9.411454806807205,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.476024063105806,,,,,-11.235219799057381,,,,,,,,,,,-3.2234238115498304,,,,,,,,,,,,,,,,,,,,-9.259740777909801,,,,,,,,,,,,,,,,,-4.017951392723076,,,,,,-1.3940034373450394,,,,,,,,,,,-3.6228362258752,,,,,,,,,,,-6.337715483108644,-4.876457212042256,,,-9.657616376650864,,-2.136051147157306,,,-7.700136704964036,,,,,,,,,,,,,,,,,,,,,,,,,,-5.598162851972,,,,,,,,-2.7926801270826003,,,,,,,,,,,,,,,,,,,,,,,-7.393718065237284,,,,,,,,,,,,,,,,
"Cluster 2633Rv0449c, Rv0449c, COG2907: Amine oxidase, flavin-containing_1",,,,,,,,,,,,,-12.344690273332697,,,,-7.345907584720864,,,,,,,-5.041475526760752,,,,,,8.443975874387132,,,7.271469361703046,,,,,,,,,,,,,-1.9341450975258232,,,,,,0.0,,,-7.646083682973199,-2.5083639690030353,,,,-3.3278506473977627,,-5.795618331118898,,,,0.724477976141489,,,,,,,,-4.613220387388198,,,,,-3.3003231601453598,,,,,,,,,,,4.203926637659526,,,,,,,,,,-2.9132895779003762,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-0.05403622021630006,,,,,,,1.2836319411480848,,,,0.0,,,,,,,6.3038755853299495,,,,,-6.886973593940971,,,2.750261227408596,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,-7.225396008371174,,,,,,,,,,,
"Cluster 2734Rv2962c, Rv2962c, UDP-glucoronosyl and UDP-glucosyltransferases family protein_13",-7.2963126270517735,,,,,0.0,,,,,,,,,,,,-6.597227614811759,,,,,,-1.8377576945982406,,,,,,,,-3.4259357294618162,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-6.130163840589334,-4.62362564954956,,,,,,,,,,,-3.018003720540385,-1.6973566326781133,,,,,,,,,,,,,,,,,,,-4.5931029411424005,-7.078774032230235,,,,,,,,,,,-2.6990492573758176,-6.098448678929351,,,,,,,,,0.0,,-3.2604943588242428,-4.00725926526133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5.4501604688036185,,,-3.763937392924376,,,,,-1.8655178265084755,,-2.3903030349564913,-5.705028910835551,-5.483788707265439,,,,,,,-8.185075124862811,,,,,,,,-6.074527826395653,,
"Cluster 6096Rv1031, kdpC, Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1)_1",,,-1.3701914603906304,,-4.965073968964238,-1.1383089615702746,,,2.266196165261268,,,,-2.1132718845152283,0.0,,,,-9.481175685677188,0.0,,,,0.0,,,0.0,,,,-0.8614253684050794,,,,,,0.8191916979919622,,,,,,,,0.0,,1.00384808815775,,,,,-0.08202293736294775,,-2.0654091656568907,,-3.849708018183808,,,2.339538439361518,-1.2538301170195407,0.0,1.6366770797978447,,,,,,2.733767907465044,-2.977209367866993,,-0.4202898916178297,,,,,,-0.7034064559988564,0.0,,-0.6628467858907015,,,0.0,,,0.9753739159959842,-2.5030150337783406,0.0,,,,,,,,,,-7.059971866083991,-4.31636301246821,,,,-6.977033882292088,,,,-1.4066870420377575,,-0.13942070940043005,-6.93766499353311,-7.929854821674573,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.2548605097924617,0.6281138312341763,,,,,,,,,1.0215502145317013,,,0.0,-3.1218723421823737,,,,,,,,,,-1.2306071228400284,,,0.0,1.1182887792548983,,,,,,0.0,,4.172915162051244,,,,,,,,,,,,,,,,,,,,,-7.168744855550637,,,,,,,
"Cluster 2754Rv1526c, Rv1526c, Uncharacterized protein Rv1526c/MT1577_6",,,,,,,,,,2.24153647094424,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,-0.820245846221314,,,0.0,,,,,,,,,,,,,,,,,,0.4912939879123537,,,,-5.35495673154967,,,,,,-2.336382378446637,,,,,-1.6699853174127237,0.0,,0.777720913701738,-0.3166277751880542,,,-6.784736835077792,,,,,,,,,,2.158743088634083,,,,,-3.469918756159684,-7.902054806825948,,,,,-0.08959654608018419,,-2.1853031314829083,,,,1.3071336833988523,,,,,0.0,,,-3.7688731169694685,,-4.3237700351821875,,0.0,,,,,,-3.3400559091207844,-8.369276894672542,-3.9956864161751193,,,,,,0.0,2.478226195055022,,,,,,,5.641896366313887,0.0,,,,-3.9472547014171178,,,1.2494814953520776,,,,,,,,0.0,,,,,-0.36271959513747754,,,5.3243207765392775,,,,,,-0.3115258293739689,,,,,,0.0,0.0,,,,-3.9722818151507604,,-1.2806072637553527,2.292037185691459,1.4734660693118578,,,,-2.5764054185869343,-1.7965612787123915,,-0.7162245678096992,0.0,
"Cluster 5346Rv1115, Rv1115, putative exported protein_2",,,,,,,,,,,,,,15.773607757953364,,,,,,,,,,,,,,,,,,15.916937968097534,,,,,,,,,,,,,9.910134089618305,,,,,,9.732200142483789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.253866209298815,,,,,,,,,,,,,,,4.768839953628595,,,,,,,,8.387738818492393,,,,,,,,,4.757303126929403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00281860318818,,,,,9.398168377062955,,,,,,,,,,,,,,,,,
"Cluster 1448Rv0234c, gabD1, Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)_1",,,,,,,,,,,,,,,,10.073253442507456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.212724406768829,,,,,,,,,,,,,,10.742324866122157,,,,,,,,,13.8055358565802,,,,,,,,,,,,,,,,,,,,3.816777339644225,,,,4.008401551129848,,,,,,,,,,,,,3.041144652974902,,,,,,,,,,,,,,10.416067679525502,,,,,,,,,,,,,7.08859272260273,5.1913745859914835,,11.809044777361066,,7.834602078607014,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cluster 581Rv3887c, eccD2, Serine protease mycosin MycP5, component of Type VII secretion system ESX-5_8",,,,,,,,,3.625459149178173,,,,,,,,,,,,,,3.627931147144186,,,,,,,,,,,,,,,,,,,,,5.636990187397784,,,,,,,,,,,,,,,,,,,,,,,,,,7.968044216302428,3.3331812567414114,,,,,,,,,,,,,,,5.542633584959848,,,,,,,,,,,,,,,,5.68327626877649,,,,,,,,,1.4988985594256488,,,,,,,,,7.6332200787688995,,,,,,,,-5.694583080127555,,,,,,,,8.616106256517508,,,,,,,,,,,,,,,,,,,,,,,5.8221970548344615,4.455227767635372,,,8.299469348076919,,,,,,,,,,,,,,4.8108981206023325,,,,,4.409235771011018,0.0,,,,,,,,,,,,2.5001509607450663,,,,,
"Cluster 4961Rv3223c, sigH, RNA polymerase sigma factor RpoE_1",,-4.712485158296007,,,,,,,,,0.0,,,,,,4.608823269905795,,,,,,,,,,,,,,,,,,,-6.948462824688879,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.489118565690922,,,,,,,,3.6839079808401785,,,,,,,,,,,,,,,,,1.877014387588901,,,,,,,,,-7.551808381666666,,,-10.387447131907583,,,,,,,0.8122902096833295,,,,,,,,,,,,,,,,,,,,,,,,,,-0.950131227813527,,,,,,,,,,4.2935388884027725,,,,8.848429778978277,,,0.853974544326789,,,0.0,,,,,,,-3.9030958182599047,,0.43375740484184777,,,,,,,8.255715566309473,,,,,,,-3.4295952301612287,9.513357215787249,,,,0.0,,,-2.694115964587735,,,,,,,,,,,,
"Cluster 2754Rv1526c, Rv1526c, Uncharacterized protein Rv1526c/MT1577_1",,,,,,,,,1.6250276282752134,4.677587848969096,,,,,,4.5188306743234685,,,,,,,,,-2.8499499505835035,,,,,,0.0,0.9152150992873076,-2.7742639769474406,,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,0.7235065357490713,,,,-6.548343327491872,,,,,,2.11168826689003,,,,,-0.6124169290803207,,,,-1.9870207111749196,1.0832251536567705,,6.455822817134501,,,,,,,,,,0.0,,,,,,-4.976445496091588,,,,,,,,,,,4.102207965701916,,,,,,,,-3.231347050189461,,-4.066809786732043,,,,,,,,,,-3.531974786415798,,,,,,1.7512655989944252,5.0128445246593705,,,,,,,0.0,,,,,,0.5774796497164343,,,,,,,,,2.6007489492681586,,,,,,,,,,,,,,,,,,,5.304922347331129,-1.9356759327760376,,,,,,,,-3.0990115465111896,,0.0,,,,-7.181521400624584,-0.6203992493504467,,,,
"Cluster 5659Rv0475, hbhA, Iron-regulated heparin binding hemagglutinin HbhA (Adhesin)_3",,,,5.521266224315681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.349726667322194,,-3.8170631330325775,,,,,,,,,,,,,,8.152915007335869,,,,,,,1.1296725618502066,,,,0.0,,,1.8813675561811334,,,,6.52280381335698,,,,7.984376385749731,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4.977815922169883,,,2.3088697819112434,,,,,,,,,,,,,0.0,,,,,,,,3.0478586080227235,,,,,,,,,,,3.198467587616906,,,0.0,11.951754665486227,,,,,0.6479803466565182,,,,,,,,,4.219093617007077,,,,,,,,,,4.012146391304392,4.98125693077735,,,,2.634765777889865,,,,,,,1.042880095732052,
"Cluster 2178Rv0016c, pbpA, Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)_3",,,,,,6.050886273278873,,,,,,,0.841371300942114,,,,,,,,,,,,,,2.5610747239018608,,4.646840255215322,,,,,2.665891971652248,,,,,,3.7278003869563596,,,,,,,,,,,,,,,,,4.308769659597526,,,,,,,,,,,,,,,,,1.785218945126799,0.7667286736488352,,,,,,,,,,,,,,,7.242295063469589,,,,,,,,,5.63314145787215,,,,,3.607004147172108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3279161103100334,,,,,,,,4.027921244514008,-2.0845178631303787,,,,,,6.413344015606597,,,,5.537267593880398,3.4119593705867466,4.535032846548935,,,,,,,,,,,,,,,,,,,,0.0,,11.067152688208134,,,,,,,,,,,,,
"Cluster 1885Rv0020c, fhaA, annexin VII_5",,,,,6.389323440869039,,,,,0.0,,,1.5108979912909253,,,,,5.536224534292762,,,,,,,,,,,,,,,,,2.660123953646149,,,,,,,,,,,,,,,,,3.7389038686257035,,,,,,,,0.6280351638255206,4.854917393343863,,,,,0.3029018129633967,,3.0752067029088197,,,,,1.0673243241013943,,,,0.0,,,,,,,,0.7936314974855325,3.4852822062427338,,0.0,,,,,,,,,,,,,,,,,1.2378279249528346,,,,,,,,,,,4.269597717371772,,,,,,,,,,,,,,,,16.413716165481343,,,,-2.0297657775794073,,,,,,3.2631091717042273,,,,,,,,,,,4.85253996200033,,,,,,,-1.4296417766957186,,,,,,,,,,,,,,,,,,,5.074914198230071,4.385823490082968,,,,,,0.0,,,,,,,,,,,,0.4241965485308439,,
"Cluster 5780Rv1972, Rv1972, FIG00821219: MCE associated membrane protein_4",,,,,,-10.003939450790439,,,,,,,,,,,,,,,,,-9.520736700482294,,,,,,,,,,,,,,-16.252140504445656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.981036247586232,,,,,,,,,,,,,,,,-16.426427134965188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.739618756255584,,,,,,,,,,,,,,,,,,,,,
"Cluster 619Rv1664, pks9, Polyketide synthase_3",,,,,,,,,,,,,,,,,3.544724649640285,,,,,,,,,,,,,,,,,,,1.3104432269731816,,,,,2.8045589852988866,,,,,,,,,,,,,,,,4.412745344552373,,,,,,,,,,,0.0,6.405265131159956,,,,,,,,,4.209439442582769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.406730206710144,,0.0,,,,,,1.9419200852893301,,3.204812839108568,,,,,,,,,,,,,,,,,,,2.0177307067331336,,,,6.92625580507294,,,,,,,,,,,5.305354069777646,0.9762976140905002,,,,,,6.932440404575269,,,,,,,,,,,,,,,,,,,,,,,,,,12.918727579030438,,,,6.722459702422177,,,,,,,0.0,,,,
"Cluster 6727Rv1233c, Rv1233c, Possible membrane protein_2",,-0.2037493938396866,,-5.6426747002746795,,,-1.7783518813998054,,,,,,,,,,,,,,,,,,,,,,,,,-2.262704183633044,,,,,,,,,,,,,,,,,,,,,,,,1.4952330402524638,,,,-3.914357291384275,,,,,-4.292603872730172,,,0.0,,,2.036874488568735,,,3.46949154510279,,,,-2.7547858915032357,,,,,,,,,-9.908845401675412,,,4.375720912913522,,,7.729035271429295,,,,,,,,,,,,,,,,,,-6.221660458937333,,-1.2999391324727125,,,,0.7291295853486535,,,,,,,,,,,,,,-1.2194654674850376,,,-2.867738085672194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9379851314458594,,,,,,,0.794891048969733,,,-3.7505481480360965,,,,,,,,,,-2.0844823070644507,,,,,-0.9128385433741624,,,,,,,,,,-4.4707043784648235,,
"Cluster 3881Rv3312c, Rv3312c, Hydrolase, alpha/beta hydrolase fold family_2",,,,,,,,,,,,1.3893675931672735,,,,0.0,,,,,,,,,,,,,,,,,,5.5243895313991445,,,,0.0,,,,,,,,,,,,,,,,,,-8.77566631477075,,,,,,,,,,,,,-3.449589783507146,,-4.0983001912982475,,,,,,,,,,-2.775783616248087,,,,,,,,,,,,,,,,,,0.0,,,,,,,-3.3598977901649345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.716423397950454,,,-17.918655621663266,,,,,-7.7423001543048,,,,,,,,,,,,,,,,,,1.2328287807347718,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,-6.140946262203386,
"Cluster 4569Rv0671, lpqP, Lipoprotein LpqP_5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,-1.2426090095280715,,,,,,-7.210782844566146,,,,,,,,,,,,,,-13.501795925331047,,,,,,,2.9138947190542845,,,,,,,,,,,,-3.526594289499478,-10.041908024798857,,,,,,,,,,,-1.1294157256007158,,,,,,,,,,-1.5757446786825373,,,,-7.48478346008306,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8730132996340871,,,,,,,,,-2.959407859035456,,1.11209800920798,,,,,,,,,,,,,,-6.893746671774967,,-9.967322661795079,,,,,,,,,,
