,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"Cluster 1158Rv1564c, treX, Glycogen debranching enzyme (EC 3.2.1.-)_1",,,,,,,,,-61.69966095982458,,,,,,,,,,,-59.19387266943268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.83431178796096,,,,,,,,,,,,,,,,,,,,,-53.294184639288716,,,,,,,,,,-56.281984531581486,,,,,,,,,-76.33460036067429,,,,,,,-54.973700971464716,,,,,,,,,,-105.03045474006115,,,,,,,,,-81.16327185120858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.210517893609776,,,,,,-71.69654671462335,,,,,,,,,,-46.18101690422997,,,,,,,,,,,,-26.485969249307978,,,,,,,,,-49.74721558558087,
"Cluster 7362Rv1690, lprJ, Possible lipoprotein LprJ_1",0.0,18.305195960350137,,5.05056762187676,,29.057393371954998,6.600638561972127,-4.204301393402575,,,14.946809984730844,-19.867831824684487,,,11.200658311119975,,24.252605079199093,,,,,-2.1856027387289343,,0.0,-4.3658650302502835,-6.831326333960861,,,,10.264875576200962,14.468249201885577,,,9.33292929352809,,,9.146055628615644,,0.8710837825177797,,,,,5.144673929366748,,19.65126309713971,13.237090752931055,,0.0,,,-8.739930708801815,,,9.833446423669773,,,,,,,12.714379759648786,,,,,,3.397607473346161,,7.006278021130869,-4.438364878093857,,,24.08357395519669,,,,15.728613449027756,,16.051181116753256,,,0.0,1.1354888685174667,,,8.802419004484987,7.153977870557287,8.898925663063102,10.228739091506677,,-5.543535704592969,0.911236934266072,,,14.657899185650985,,,2.1343692977182496,,16.79216223458694,,12.573442202202727,32.01249772510419,27.396474419403763,11.704047967977267,-9.238542554257544,-0.2972866851201039,,,10.236486743369547,,,-1.6956101768196377,15.67806705890053,-13.405850695090615,,,-4.548971470996557,2.5527855310963616,,,,,-0.09036894346240687,,,1.8183883566051682,,,,-9.32020223034057,,,,14.38900117215957,-4.598304490868633,,,19.513339697052302,-12.683521078972435,,2.0861022073443065,,-6.149734446842997,,,-2.320420280614619,,,-17.625272749503203,,,,,,,,,,7.4989690251235,,,-2.7488204033329584,15.075296337377232,8.756482708355076,-2.071186607800584,12.403112986312506,-7.286790651097537,-5.188774023040359,,-9.906014038107887,,8.460990590509315,13.930605247827954,,,,,8.387936233034972,-8.328695314099217,,8.116524746581481,-10.790718660812443,6.14802948821769,2.9783565976642388,,,-10.24539048891929,,18.81581090821372,,-22.213452188284165,-1.8491914652880475,,5.37396159034045,,,,10.5109799087639
"Cluster 2954Rv3423c, alr, Alanine racemase (EC 5.1.1.1)_2",-23.25077504821797,-21.02228134542672,,,,,-20.338301666719488,-16.31237117813494,,,-11.290738982009529,-19.63536847420189,,-7.5538586355374475,,,0.7028810877932647,,,,,-13.895064517324204,,,,,,,-10.462146228302775,,,3.316635920750316,,20.796393212235536,,,,0.828981259889304,,,,0.0,,-5.495242410883472,,,,,-11.602938571905243,,,,,,14.781416875976408,-31.859080374562968,,,,-24.564647605396935,,,7.390567796607674,-12.080796351616186,,-3.035756594101559,,,,-1.5001637786022994,,,,,,-1.117494968382487,,-26.273723557126523,,-7.37160562346369,,,4.845993993994327,,-13.342422045803032,,,-13.387885008666151,,,-35.74620626313685,-5.908590254255611,,,,,,,-21.733442522923443,,,,-15.237230433725445,-9.642127848256802,11.733532835466674,,8.171261769039385,-11.628929801879458,,,,-5.986199546712808,,-22.541283486342397,-29.044389904430034,,,0.0,,,,,-7.621370855002477,-11.805673481320289,,,,,,-7.633983185513525,8.006078541212911,-6.390586052599333,,7.365788563479968,,-11.617848540750117,,-11.226501747965468,,-24.99875432765627,,,,,,,,-16.66366826356911,-7.959125833616084,-2.942783338417179,,,,,,,,,,,4.222624589014554,,-3.9224701860567897,,-17.272513249166145,-7.005061375225882,,8.387742910511756,,-12.310428352295453,,-8.1378017856376,-18.97961110008875,,,,,-3.8637739015708954,,,-14.902502419591752,,,,-5.870545869681726,,,,,,-13.657717426718406,,-11.560729067431902,-13.668521558150614,,,,-17.945107117416832,,-21.158380699973932
"Cluster 6032Rv0921, Rv0921, Resolvase_4",,,3.8355590753425775,,,-61.90418633674577,-10.085602656864967,,-43.66161696220232,,,,-14.419747395338218,-7.128240912042038,,2.5065220441214873,-26.269191763510612,,,-30.919641179009815,,,,,,-24.323888387281823,,,-19.950986708321008,,,2.641523728327985,,,,,,,,-26.663297237378327,4.005028833916019,,,0.0,,-20.06880546327736,,,,0.0,,,,,,,-19.06478474320258,,,,,,-2.1196908959093275,-2.208538938494014,,,,,,,-7.5331527846880775,,-18.783864717673964,,,,,,1.2491100034991436,,,,-2.1141534511788427,,,,,-5.914191965674304,,0.0,,,,,,-34.434475112380355,,-7.353341047725618,,0.36995101261259666,,,,-8.508685812285158,-10.149123429207586,7.733558588722296,,,,,,,,,-32.78342678756467,-9.014237776183716,,-20.75196154573214,,,,-19.905621614626398,,,1.9585041209433447,,,,0.0,,,-6.738418297838475,1.2610454934231745,-43.29615895219618,,4.906180891194074,5.517632623432785,,0.7374439289524142,-11.227710992048667,,-18.821100452587903,,,-0.6040056078324023,-29.37741209027484,5.268048550508224,,-11.21215434738422,,,,-10.197197677189603,-0.4452494543928449,-9.643883118770304,,,,-10.820664604348462,-7.324534910389136,,,-4.686495696164568,,,,,,,,-24.51427090293612,,,-13.46031085243842,-1.9512936693127438,-16.80259740103405,,,,,,-12.669341471880017,,-16.483826715322436,-11.936182854665889,-4.3361850103748925,,,-6.838490022185457,,,,,5.671913991422441,,-13.856065708058516,6.665376753958329,,,
"Cluster 4070Rv2151c, ftsQ, Cell division protein FtsQ_1",-1.1565950041841493,-14.26823808358211,,19.820253701696593,,30.691273946854857,-25.380498346690263,,6.390171745639627,,-7.110942149579789,,,,-12.499214687399324,-0.4325120955359487,,-9.147117315433306,-2.4531037829028497,,,,,,,-21.94778213842967,1.0919358064875453,,24.120591604991255,22.33773263612995,,-8.283269919247667,0.0,8.423490497377385,,,,-8.360551462152767,2.7674939342946225,-21.405154472052022,,,-5.782870124214658,-8.889236626975396,0.0,,-16.735789195589945,,-12.17775910571194,-7.352562586789962,,,,1.9569649653531804,,,,-6.74448535383025,3.4066923983794544,-1.6299245390273505,,,-11.406970115033328,,,,,,,,-22.903054451356184,-23.24027830148447,,,0.7703018221022591,9.754626712646605,,,-17.950103792913627,,2.580169168454271,,1.5941363085784797,1.6591585937372546,,,-1.844850940801007,-11.663143688063272,,8.123841418574711,,0.0,-0.3000026048994717,-7.281283926540229,-14.018186359355798,2.156897717552819,-5.801020756211706,,10.473193571343598,,-11.123367485815608,6.533359979860531,7.924951001398758,,,-5.662656912331722,,,1.7964092088329162,,,-3.7071226489757594,-10.177241261831178,0.0,5.328598126280968,-17.798576741816245,-3.2454553151359145,,,0.9026903098022627,,-4.311223171903887,-1.1718669597220883,-0.5390198096292065,0.0,-15.017683910053849,,-8.668856493427473,,,,0.0,-0.6146050208643974,,,,,,,17.632243533303434,-3.8041481852454586,-3.1958644326671974,,,-8.745834677659214,,-17.651147896219165,,-8.425613024209124,,-8.870928870970937,-13.006677586989781,,-6.035747408993082,,,,,,7.687041881873028,7.1858641144171695,-11.453796361138698,,3.5092062549773884,-20.50918671832018,,,,,,-2.205334085631637,,,,,-11.336667479570252,-10.222499727156979,0.6154593519288152,,2.0320919437472345,,16.504804320146143,,0.0,-0.1590903092398559,,,-2.5195699551082145,,,,,,,-3.4306861421125916,,19.613753126935695,-22.42194917709035,,-4.1681898642663
"Cluster 5706Rv0821c, phoY2, Phosphate transport system regulatory protein PhoU_1",-11.477493007347093,,,-21.96536677555504,,,,,,,,-6.317317763895694,,,,,,,-10.81815598847033,,,,,,,,-24.60498307888397,,,,-12.700832140600399,,,,-24.35809486070928,,,,-22.985220270504435,,-31.251940981673915,,,-11.839691193728214,,-32.809114728203475,,,0.9645016860715976,-20.079495215945794,,,-27.259630031323976,,,,,,,-2.759956357389928,,,-25.558059061252003,,,,,,,-22.34825022586012,1.857014989269611,-26.858853971430904,,,-53.69828749111956,,,,,,,,-12.855456085703022,,,,,,,,-30.688702086444856,-20.56945917902798,,,,-0.9174492832793826,,0.0,5.779260757938063,,12.403671880111629,,,,,,,,,,,,,-25.084256709410823,,,,,,,,-6.476697772289413,,-12.094907317684173,-14.262296991956731,,-11.428129023858363,,,,,-33.95313565121851,,,,,,,,,,,-26.570703988558577,,,,,-13.17373285327842,,-31.03680927034766,,,,,,,,,,,,,-22.948462875781196,-25.91923302590784,-4.193374857664435,-11.715250623565908,,,,,,,,,,,,,,,,-20.283215804756928,-6.155454385638135,,-29.025271002869616,-10.15750812981393,-8.439186369013171,0.0,,,,,,,,-8.606372868399935,,,,
"Cluster 2256Rv1129c, Rv1129c, XRE family transcriptional regulator MSMEG_6643_1",,,,-3.4193571266168385,0.0,,-7.363892586889346,,,,-5.711274735234109,,,,8.624238954909975,,-4.856111403324295,-8.450675079864244,,,,,,,7.74915608040233,,-10.78709641846827,5.674074445670218,,,,-9.986467408202145,,,,-6.606835309250396,,-11.252567308729025,,-1.9910410141610353,,,,,-14.420390545517112,,3.932328314895291,,0.9044887308945802,,-8.908441873501404,,,,,-27.96912278945075,-21.782905220929234,,,-33.53850661974679,,-18.72883212319977,-15.772544780604992,,,,,,-22.14419308243071,7.254220889288323,,-32.294871433326016,-17.280834952322824,,,,,,-20.33818534264338,,,,,,,-21.08127411947762,,,,,,-32.50640600082832,,,-1.8497879273478204,,,,4.931040263940356,-8.352751018372885,,,,,,1.149100879263141,,,,,-17.92633755171715,,-23.57564837238259,,-6.241860315557878,,,-4.799857593297297,,,,-39.90029788309592,-12.018255184232444,,-6.212658641112253,-2.602354366936708,-10.733966611686014,,,0.136330912527167,,,-10.144356701175205,,,,,-37.61530208646937,,,-20.406983473599304,,,,,,4.399781875040791,,-1.3571044121526268,5.637121290459774,-1.2084531295246166,,1.532214728763633,,,,,,,,,,,,,,,,-7.829005249846408,2.9234846670489305,,-28.714880483187834,-5.258282744056119,,,-10.164788217941956,,-2.643471378120908,,-3.3731720395557563,,,-6.5264254670990525,,,,-13.772383217047325,,,-19.41723341923738,,-1.6385857565625852,,,5.55230211055227,,,,-34.128690314245056,
"Cluster 5949Rv1556, Rv1556, Transcriptional regulator, AcrR family_6",,,,,,28.25686293380825,,20.227674224833425,,,35.31454222512137,,,13.977823780350535,,,,,,0.0,,,6.6226302863322575,,,,,14.848798479979237,,,,11.24404613205947,,,,,,,25.00636833322232,,,,,,,,,,15.17345218431681,14.282922982764955,13.746559019872018,,27.23549645016081,21.856416680411108,,,,,,,,,10.364316169054835,,,7.172140783779586,,,13.87483738980493,,,,25.858267300872697,,,17.852461514698,,,,,7.793801389820347,,20.65416413019228,27.00564361408651,,,,15.65684207663551,,,,,22.09050608911528,,,,,,,,33.10148803947595,,,,26.510957758612804,,,,,,11.287986894949391,,,16.160168268722177,,,,,6.060953883119618,,,,,,,35.53707967126601,,,,,17.294505614986736,,15.225087390969016,,3.862533555251745,10.229213138407278,,2.847649771398683,,,,,,,,,,,,,,,,,,,-0.10619994088597884,11.939940683165108,,,,,,,,,,,,4.972530265821509,12.883577652609498,,,,,20.205821781513016,,,,,,,,,,,,20.466142017653628,,,,,,,11.052468748835965,9.961761118875929,18.96631028454621,,,23.491680767968333
"Cluster 7820Rv3891c, esxD, Esat-6 like protein EsxD_4",-0.6526515313128523,,,,,,-7.53122134222285,-2.6699623373162362,-15.489342467226379,,,-6.5422436801220964,,5.412573009497398,,,,-13.919903440432197,-10.267129778009977,,15.653375161404647,,,,,-27.900536460820536,,,19.62176880519742,,10.173437561174751,,10.092258209369398,0.0,,,,,26.695793621093117,,,,,,,-3.6502695426216683,,4.907087712747175,,2.4851893240274947,,,27.876107280121943,-3.725041753383681,,,-2.0253901971107475,,,,-0.5377559176102624,-6.35935119358618,-12.183545327947872,,,,,,-13.463800365929115,-2.1302917290050543,,,,,,,,,,,,,,,,,,,-10.799082893781822,-0.8719347405109783,-0.5947409078171069,-10.441203293197963,,,,0.0,,,-11.142039068877665,,-15.841546013912344,,,,0.0,,,,,,,-8.218959768937754,-18.854363161187734,,,,,,,,,,-15.744003442197407,,,-29.117425798343305,,,,,9.05122716080916,,,,,,3.799962358965387,,-25.441605177895344,-3.6435780097155326,0.0,,0.0,-12.476796915361835,-7.4702308479449675,,,,,20.57795138535347,,,,,0.0,,,,0.0,,-18.254579808421262,3.6010565725622,,1.1783892268053622,,,-18.298178748353042,-33.61278774789094,-23.73782607170581,-10.49786450199319,,,,3.8054837952597396,,-17.909356191937754,,-26.67414883782838,,,,,,,,,,,,,,,,-25.83795164552232,,3.8610146847596862,,,,-12.859759316391392
"Cluster 1391Rv1819c, bacA, ABC transporter, ATP-binding protein_4",-1.1945906117867935,-8.772502259780644,,,,,,,,-2.500568554482741,,,,,-1.2147737136053118,,-28.600561050065586,,,,-13.734237058393507,,,,,,-38.034721963235164,,,,,,,,,-8.783930800377195,,,,1.8525659968946717,,,,,,,-19.10044384487364,,2.2931476855204163,,,,-20.16110164518874,,-18.14421821055662,,,,-14.75783898710943,,,-16.3727048469629,3.958046975529595,-15.277496063120916,,-4.740427151940423,,,,,,-16.321145554487675,-3.5663322154059047,-25.22565183543389,,,,,,-12.351569442332728,,,,,-27.660038896332047,,,,,,-18.26483664309304,,,-0.6726627489242771,,,,,-14.780836469449557,-22.30786858256951,-31.007851501095473,,,,,,,,,-11.646814771336235,-8.906865821869316,,,,,,-4.336605253956297,-16.751843310559366,-23.7028554531408,-12.36608774907388,2.739319413705039,,,,,,,,-15.950957500060504,-4.207674015708309,,,,,,,-15.83085669656221,-10.64947743006805,,,3.223013746849737,-5.173414139082437,-31.76507768583972,-4.4095056126481165,,-11.293553344263977,-21.51152313232984,,,-7.5793335278921905,,,,,,,,,,-3.4601877743046696,,,,,,,,,,,,,,,,,,,-8.849914557584205,-17.747569967497483,,-6.812348390570465,,,-2.5237237949031304,,,,,-11.249286855814994,,,,,,,,,,
"Cluster 3188Rv3822, Rv3822, FIG01386146: Possible exported protein, Rv1184c_1",24.780408060021305,,8.108601086562727,11.686518365586146,,,,,,,,,,,,,,,4.80825591587518,,,,,,12.997862949555532,,21.176442542416236,,18.035016761779957,,,,,,,,,8.736512070678017,,15.829224110272078,12.891898689358982,,,,,,,,,,,,,,,,,,,,,2.457535587150103,,21.707195361771873,,,,,,,,26.564649650186194,23.41251003112508,,,21.64838955635349,,,,,,,,,,,,,15.005907627936315,,,,,25.221408890695507,,,,,,,,,,,,,,13.622133011517388,,5.755916283014171,23.503976381690805,,,,,,6.3845922594944255,16.015786511408653,20.46804573542449,6.724546172641789,,,,,,,7.422023041079663,18.485426925592595,,6.000223739968439,,,,,,,,,,,,23.39218201247184,,,,,4.574633997755452,,11.26599351474703,,,,15.797490002141602,,12.571364573538037,,,,11.744943598990211,2.2015450231610174,,,,,23.62165566078806,,,,18.043979205263387,,,37.26250838447326,,,11.105885014659172,2.727587466131134,,,,7.705478908938366,,5.1235812960476,11.808259256036807,,,,,,,5.65690155030431,,,23.326404795867425,,,,-3.7068758028840425,,,17.737601119602445
"Cluster 2541Rv2731, Rv2731, ATPase involved in DNA repair_3",9.650552604338593,,,,,,15.179960815149812,17.5032224912591,20.184350733021724,,,,9.725345549961787,,-5.384259665221855,,,6.171615202228655,,,,,,,,23.330755906062684,,,,16.63509755814514,,,5.200692002450363,,,,-3.4896683362672087,,,,,6.962778056116534,,,,0.0,13.951732346001723,,,,3.699435424873612,,,,0.0,,,,,18.25016192806501,,,,,4.033059999250726,,,3.4404904577414808,,,,,,16.549883625361748,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,-2.4185205582299947,,17.763756768790074,,,,,15.865160254251983,,,4.276144462845746,3.065118226076062,,,15.867331883990209,15.32750653635522,,,,0.9536192868425983,,21.49772764256783,,,15.175690077351899,10.67038612162256,,,28.96876116785027,31.5209496772853,,6.988216826553997,,,,,,,,22.181815032518244,,,17.73932604713374,,17.387165713449615,,,,16.46936184823023,,,0.2696233991619257,,,28.10268009915978,7.48284669098452,,,,,14.488472821951815,,,,,6.399710546541685,,,19.375366011306046,,,,,,,,,,,9.55804357781665,18.95616060775507,,,,16.313613964902398,,,,7.604507447583574,-0.09061628870089189,18.28892223285579,,,,,20.842799152481952,9.0936729888207,,1.6338937894148273,,,6.0912114432269595,
"Cluster 2438Rv3432c, gadB, Glutamate decarboxylase (EC 4.1.1.15)_3",,,,,0.7313525858754295,-21.684657516615868,0.0,,4.849103166551806,,-0.21338501284274614,,12.124076607338585,,,26.568067309683766,,,,-0.12905622150556795,-23.385537795020575,,-7.184121410754585,,,,,,,,,0.0,,,4.491404971562874,,,,-5.990843981029424,,-10.607690159208177,-12.713987574120004,,2.8073628060667324,,,,20.66662304230264,,11.036529615503515,-21.786196968558404,-13.101880867738167,,-5.9916467953809125,1.1731609272157368,,,18.460406863609958,,,,,,-22.478518173578877,,,,,,,,,-21.480126774407296,,,-10.061569319320537,0.0,13.95653871201969,,,2.230959849165471,,,,5.75069332310148,,,,,,,,-28.682687156710617,,,,-4.996257225685713,,-13.80073777528186,,,,,-13.64857778470083,9.674414682449301,,,,17.647100506887877,,0.20575767078466467,,-6.402933201371333,,,,,,,,0.17655096220909172,3.793175613236542,,,,,,-4.685471154841803,19.289382024654294,,,,,12.465944229476001,,,,,-19.846257036892414,,8.658515644035091,27.723189657745372,,,,,-15.510333271848017,,,,,,2.2198173861854436,,5.621213426997175,,,,-12.437743592777155,2.0285339420348,,4.123678380600763,17.858106003108908,,6.015025795065236,,-8.805230285115377,5.229208269631552,,,,,,,,0.0,,,,,-9.305455439389712,,,,,,,-5.051744628484283,,,,-21.674168632367113,-18.653636024330943,,,1.2219555445478492,,2.886131543856355,,13.572292548136732
"Cluster 6999Rv0301, vapC2, Toxin 1, PIN domain_2",,,,,2.372705313774057,,9.711433760072925,0.0,,,,,,0.40631365756323934,,,,-6.092055714654678,5.615476260981336,2.3190757737822727,,,,,-0.19180172022883335,11.659135123205045,,,,,-4.129943202793282,,,15.620300638211072,10.610509436398596,,,,,,0.0,,,,,,,,,,1.655009438194139,5.425945632956277,,,,23.764141747584162,,,,-5.4431350134358585,,0.0,,,,,-3.0822351095319447,,,,-2.3665196407910227,-5.545281432240886,9.456777324219143,2.7032553863989204,-5.297573018232484,23.008335316674206,0.0,17.751221055801697,27.70677182950752,15.622845607861906,10.975507921298274,,10.255533163474372,,9.556672912566022,,1.4094763041818243,,13.867625335945032,,12.35726023137374,4.519138036399612,0.0,,,21.251931551313497,,,,0.0,,18.420040920458856,,25.761775879113188,,,,,,13.456479902776634,,,,,7.039206996405455,,,,-5.618190604543055,14.543459534439757,,,0.8296902886691295,,-11.380116908544093,,,,3.5323659616163385,-22.66375004141223,18.056789825467686,,,,,,,-6.743824588876047,-10.754443302909442,0.0,-23.369514200434526,,,,,,,14.879563797807165,,,,0.0,,,,29.46583663316251,,-1.3935694956851348,,,,9.959335327885736,13.846197105558742,,,,3.3800243444881435,11.633265896550098,,,-31.433974318733807,,,,,,,,,,0.0,,,,,,,-9.810527716305659,3.143349906303529,,,,,,0.16290010830308166,,,,,16.61981000245005
"Cluster 5114Rv1483, fabG1, 3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)_1",,,,,,24.31805397090607,,,16.701229300199053,,,,1.1719649895670297,,,,31.69764437386234,,,,,,,,,9.75744616293385,,4.706191656400477,,,,,,,-3.138497225168667,,,,0.0,,,,,,,,-2.9138991980588704,,,-0.07705520001185384,,,,,,,,,,,,,3.9971721613083413,,,-4.709551543153388,,,27.39723679292303,,,,,,10.428650673374776,,,,18.030567972820265,,,,,,10.727741702238967,,,,,9.812199003564375,,3.5750057594792555,,-10.02811065138826,31.55785422890282,25.963387744065894,,20.4302974881046,,11.260378211625877,30.2155277917616,,,,21.838236483296953,,0.42097005891706973,,,,,,,,,,,,6.824450286489764,,,29.188545139574504,6.275734324921012,0.0,,16.807390356791075,,,,,,10.520060648873145,,,,,,,4.869711033792292,,,,8.386359572181275,,,,2.190481042203098,,,,,,,,,,,29.857543455691783,,,,,,,,,7.379703626276625,29.66349521363628,,,,,,18.812456842931404,18.5388526879126,,,,,,,,,,24.821489489632924,,,,14.750853819758257,,,,,7.886995958458186,,,,,49.47623193329901,
"Cluster 748Rv1668c, Rv1668c, ABC transporter, ATP-binding protein_3",,,,,,,,,,,,-28.35394782445159,,,,,,,,,,,,,,-89.50213915077389,,,,,,,,,,,,,,,,,,,,,,,,,,-56.03897747954812,,,,-0.205928779038983,,,,,,,,,,,,,,,,,,-45.19152171284818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.04561767136324,,,,,,,,,,-15.57750881589396,,,-8.040419058337589,,,,,,,,,,,,,,,,-10.308017638312771,,,,,,,,-57.161127570087515,,,,-18.770236905070288,,,,,,,,,,0.057177909984578834,,,-46.77247711664568,,-5.908632267044647,,,,-18.020155197375416,,,-7.729472797606893,,,,,,-53.060535701754,,,,,,-13.881359019324568,,,-19.48099022655725,,,,,,,-25.643126189374314,,,-28.34736775290001,,,,,,,
"Cluster 4738Rv1484, inhA, Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.85234677584515,,,,,,,-39.72239651651051,,,,,,,,,,,,,,,,,-39.19092909086185,,,,,,,-53.51025361926993,,,,,,,,,,,-45.334824667497294,,,,,,-17.65564939828264,,,,,,,,,,-27.169545886660135,,,,,,,,,,,,,,-46.182301584745346,,,,,,-48.14274587513529,,,,,,,,,,,-41.88998017839537,,,,,,-17.80275622167767,,,,,,,-22.924788011805806,,,,,,,,,,,,,,,,,,,,-24.886441577352894,,,,-49.123286712122656,,-40.12826844582615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.29793194361468,,,,
"Cluster 5858Rv0891c, Rv0891c, Adenylyl cyclase class-3/4/guanylyl cyclase_5",-41.884500505975296,,,,,,,,,-9.82338486869597,,,-16.69738781019374,-21.50667924219443,,3.074230145756943,,,,,,,,,,,,,,,-5.678379908471651,-20.506031119114667,,-6.621710625853676,,,-18.70085666750042,,,,,-28.763855969146185,,,,,,,,-5.125016426238182,,-13.759463141452919,-30.00681031727289,-12.97981114947219,,,,,,,,,,,,-6.173614828754808,,,,,,,,,,,,,-13.959338183834227,,,,,,,,,,,-16.482627287142506,,,-14.395098759174147,,-19.66224275598461,,,,,,,,,-14.306302161255216,-31.50128461708942,,,,,,-25.013248006209864,,,,0.0,,,,,-7.012423626369239,,,,,,,-28.470401570904123,,1.1275706600483861,-19.58816134220194,,,,-5.363095205600747,,,,,,-9.18621893336613,,,,,-21.425588807134915,,,,,,,-14.032119139562353,-8.053302881768793,,-6.245777206235224,-11.631945755289978,,,,,,,,,,,,,,,,-16.708305515574253,,-18.58352803934491,,,,,,,,-23.727473803274435,,,,,,,,,,,,,,,,,,
"Cluster 6186Rv0177, Rv0177, FIG00821219: MCE associated membrane protein_5",,,10.178919676505869,,,,12.565468354856192,,,,,,,,,0.0,,2.174522171223974,4.236353299694521,0.0,,,7.643708480114619,19.069845515720736,,,,,,,18.62202384278669,,,,,,4.106161492193634,,,,,3.825090628497136,,,18.7321524278534,,,10.499799958244694,14.657712191181666,,,,,,,,37.565678617177504,,,,,,,34.16032138840007,,,,,,,-7.5268232225171925,0.0,,,8.404181292093824,,,,,,,,,,,,21.390568845225232,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.693967734298056,,,,,,,24.620154802152133,,,,,29.212235654212304,,9.825889347157744,28.61186380358432,,20.3157835701918,,3.9201076172225235,-1.2535972449373258,,,,,,14.955824909057231,,,13.418911504607047,,,38.64816494227778,,,,,,,,,,,,,,,-1.6717441489006462,,,,,27.726661810448576,,,,7.685728002188061,,,,,30.4917590869775,,,,,,,,,,,,,,,,28.06933761730052,,10.483949803007487,,,,,16.672427784418243,
"Cluster 7820Rv3891c, esxD, Esat-6 like protein EsxD_2",14.273364607114308,,,,,,10.744100912153778,-0.8482721522165608,-0.16525778324176965,,,0.15883908913366063,,19.97109127236689,,,,0.0,-5.4167112496268,,32.06839912779026,,,,,-10.51311459379823,,,,,13.615366979763067,,22.379351165763214,3.666909236636471,,2.622064408184378,,,15.562209542966377,,,,16.043009204270437,,,,,-5.488180710276695,,18.57770592889683,,,50.509637544859416,-0.5630102504688304,,,-8.29017422839296,,,,,,0.0,,,,4.157544915377622,,,,,,,,,,,,,,,,,,,,,,,0.13924130191404238,-4.99877983056852,,,,,16.993106166719524,,,6.723029319544768,,,,,,19.70226488108831,,,,,,,,9.549097535553388,,,,,,,,,,-5.230555314493941,,,,,,,,6.407051414638476,,,,,,9.25550741742816,,8.934204509233654,-2.292981314367738,3.13391900360115,,-3.00578551883632,-9.550455498512607,-22.396822354622756,,,,5.973754778754284,29.97560326013315,,,,,-12.64431231350283,,,,6.994808618534541,,-7.96572602895824,28.170001296762155,,9.343568678982841,,,-13.581171433211107,13.0927205775245,0.0,-10.994649001470485,,,,,,-19.540354186010923,,,,,,,,,,,,,,,,,,,,14.223628901359882,,,,
"Cluster 5395Rv0981, mprA, Mycobacterial persistence regulator MprA (Two component response transcriptional regulatory protein)_3",,,12.64992615680481,,,,-6.790589034999247,,,,22.666889729875034,,,14.635795517706502,17.10381945176383,,,4.973967630313315,,,,,,,-12.66329463240995,,14.769926045979439,,,,,,,,,,9.705088760195881,,,,,,,,,31.832150895349162,,,9.050574162801894,,23.045322710540137,,,,,,,,,,12.014739086736567,,,,,,,,,,,,39.220590706909015,,,,2.670518196400746,,,,,,4.2168248453187465,,,,21.49615155337035,,,,14.821610282571612,,,,2.2244586392304804,,,,,,,13.375955185467173,,,30.06056091503814,,,,,,8.3423848356089,,,,,,,,,,,,,,,31.582546794394236,7.4293303753426185,,,,,,9.206191480180035,,,,,14.28637770592752,,,,,29.099673868154962,,,,,12.473456183309402,,,,,,,,,,,,,,4.601385335605121,,18.005583253293597,,,,27.114332056729822,8.848281240369701,,,,,,,,,,,,,,,,,,,,,24.858841839675666,,2.362447832905058,9.122976544028793,,,,6.586036552386919,,,
